tem,ttem,num,out,gf,gs,gt,gfor
37.62,39,127,5,20.4,21.25,22.62,22.27
38.68,39,128,5,20.4,21.25,22.57,22.23
38.83,39,129,5,20.4,21.25,22.57,22.23
38.97,39,130,5,20.4,20.7,22.57,22.23
39.12,39,131,5,20.4,20.7,22.55,22.27
39.12,39,132,5,20.4,20.7,22.55,22.27
39.85,37.8,133,7,20.28,20.81,22.55,22.27
38.82,37.8,134,7,20.28,20.81,22.55,22.32
38.82,37.8,135,7,20.28,20.81,22.55,22.32
38.53,38.4,136,6,20.21,20.64,22.55,22.32
38.09,38.4,137,6,20.21,20.64,22.59,22.31
38.53,38.4,138,6,20.21,20.64,22.59,22.31
38.68,38.4,139,6,20.14,20.73,22.59,22.31
38.24,38.4,140,6,20.14,20.73,22.52,22.27
38.09,38.4,141,6,20.14,20.73,22.52,22.27
38.68,37,142,5,20.01,20.71,22.52,22.27
38.68,37,143,5,20.01,20.71,22.57,22.28
38.69,37,0,5,20.01,20.71,22.57,22.28
38.82,37,1,5,19.99,20.69,22.57,22.28
38.82,37,2,5,19.99,20.69,22.55,22.31
38.82,37,3,5,19.99,20.69,22.55,22.31
38.94,37.6,4,4,19.94,20.66,22.55,22.31
38.83,37.6,5,4,19.94,20.66,22.55,22.22
38.82,37.6,6,4,19.94,20.66,22.55,22.22
38.53,38.2,7,3,20.21,20.62,22.55,22.22
38.53,38.2,8,3,20.21,20.62,22.58,22.21
38.68,38.2,9,3,20.21,20.62,22.58,22.21
38.82,37.6,10,4,19.82,20.62,22.58,22.21
38.82,37.6,11,4,19.82,20.62,22.58,22.21
38.82,37.6,12,4,19.82,20.62,22.58,22.21
38.68,38.2,13,3,19.8,20.59,22.58,22.21
38.53,38.2,14,3,19.8,20.59,22.54,22.16
38.68,38.2,15,3,19.8,20.59,22.54,22.16
38.68,38.2,16,3,19.73,20.56,22.54,22.16
38.53,38.2,17,3,19.73,20.56,22.57,22.19
38.68,38.2,18,3,19.73,20.56,22.57,22.19
38.53,38.8,19,2,19.7,20.56,22.57,22.19
38.13,38.8,20,2,19.7,20.56,23.15,22.18
39.56,38.8,21,2,19.7,20.56,23.15,22.18
39.39,39.4,22,1,19.68,20.56,23.15,22.18
39.46,39.4,23,1,19.68,20.56,22.67,22.13
39.41,39.4,24,1,19.68,20.56,22.67,22.13
39.86,42,25,0,19.68,20.53,22.67,22.13
40.74,42,26,0,19.68,20.53,23.22,22.13
40.88,42,27,0,19.68,20.53,23.22,22.13
40.89,42,28,0,19.67,20.57,23.22,22.13
41.09,42,29,0,19.67,20.57,22.65,22.11
41.18,42,30,0,19.67,20.57,22.65,22.11
41.32,42.4,31,-1,19.64,20.53,22.65,22.11
41.46,42.4,32,-1,19.64,20.53,22.58,22.12
41.47,42.4,33,-1,19.64,20.53,22.58,22.12
41.47,42.4,34,-1,19.6,20.56,22.58,22.12
41.47,42.4,35,-1,19.6,20.56,22.57,22.13
41.47,42.4,36,-1,19.6,20.56,22.57,22.13
41.61,42.4,37,-1,19.7,21.14,22.57,22.13
42.21,42.4,38,-1,19.7,21.14,22.58,22.16
42.65,42.4,39,-1,19.7,21.14,22.58,22.16
42.5,42.4,40,-1,19.68,20.57,22.58,22.16
42.5,42.4,41,-1,19.68,20.57,22.57,22.16
42.5,42.4,42,-1,19.68,20.57,22.57,22.16
42.5,42.4,43,-1,19.64,20.16,22.57,22.16
42.5,42.4,44,-1,19.64,20.16,22.65,22.16
42.5,42.4,45,-1,19.64,20.16,22.65,22.16
42.5,42.4,46,-1,19.81,19.48,22.65,22.16
42.5,42.4,47,-1,19.81,19.48,22.55,22.08
42.43,42.4,48,-1,19.81,19.48,22.55,22.08
42.5,42.4,49,-1,19.98,19.68,22.55,22.08
42.5,42.4,50,-1,19.98,19.68,22.61,22.11
42.21,42.4,51,-1,19.98,19.68,22.61,22.11
42.35,41.4,52,-1,19.99,19.98,22.61,22.11
41.62,41.4,53,-1,19.99,19.98,22.52,22.13
41.32,41.4,54,-1,19.99,19.98,22.52,22.13
40.82,39.4,55,1,20.08,19.28,22.52,22.13
40.15,38.4,56,1,20.08,19.28,22.59,21.77
40,38.4,57,1,20.08,19.28,22.59,21.77
38.82,36.6,58,4,20.14,19.1,22.59,21.77
39.12,36.6,59,4,20.14,19.1,22.62,21.6
38.38,36.6,60,4,20.14,19.1,22.62,21.6
38.53,35,61,7,20.08,19.09,22.62,21.6
38.82,35,62,7,20.08,19.09,22.67,21.87
37.94,35,63,7,20.08,19.09,22.67,21.87
37.65,35,64,8,20.12,19.25,22.67,21.87
37.49,35,65,8,20.12,19.25,22.59,21.98
37.21,35,66,8,20.12,19.25,22.59,21.98
37.11,35,67,11,20.05,19.84,22.59,21.98
36.71,35,68,11,20.05,19.84,22.65,22.27
36.39,35,69,11,20.05,19.84,22.65,22.27
36.32,35,70,13,20.08,20.09,22.65,22.27
36.18,35,71,13,20.08,20.09,22.68,22.48
36.03,35,72,13,20.08,20.09,22.68,22.48
35.74,35,73,14,20.11,20.2,22.68,22.48
35.74,35,74,14,20.11,20.2,22.72,22.63
35.59,35,75,14,20.11,20.2,22.72,22.63
35.59,35,76,15,20.16,20.25,22.72,22.63
35.44,35,77,15,20.16,20.25,22.78,22.67
35.29,35,78,15,20.16,20.25,22.78,22.67
35.15,35,79,16,20.21,20.33,22.78,22.67
35.15,35,80,16,20.21,20.33,22.72,22.46
35,35,81,16,20.21,20.33,22.72,22.46
35,35,82,16,20.29,20.33,22.72,22.46
35,35,83,16,20.29,20.33,22.82,22.21
35,35,84,16,20.29,20.33,22.82,22.21
35,35,85,16,20.42,20.32,22.82,22.21
35,35,86,16,20.42,20.32,22.85,22.49
35,35,87,16,20.42,20.32,22.85,22.49
35,35,88,16,20.42,20.35,22.85,22.49
35,35,89,16,20.42,20.35,22.87,22.6
35,35,90,16,20.42,20.35,22.87,22.6
35.15,35,91,16,20.53,20.39,22.87,22.6
35.15,35,92,16,20.53,20.39,22.88,22.21
35.11,35,93,16,20.53,20.39,22.88,22.21
35,35,94,16,20.62,20.35,22.88,22.21
35.01,35,95,16,20.62,20.35,22.82,22.99
35,35,96,16,20.62,20.35,22.82,22.99
35.59,35,97,16,20.63,20.35,22.82,22.99
35.34,35,98,16,20.63,20.35,22.85,22.52
34.85,35,99,16,20.63,20.35,22.85,22.52
34.56,35,100,16,20.75,20.42,22.85,22.52
34.59,35,101,16,20.75,20.42,22.82,21.94
35.44,35,102,16,20.75,20.42,22.82,21.94
35.74,35,103,16,20.75,20.42,22.82,21.94
35.44,35,104,16,20.76,20.39,22.76,21.76
35,35,105,16,20.76,20.39,22.76,21.76
35,35,106,16,20.76,20.33,22.76,21.76
35.59,35,107,16,20.76,20.33,22.78,21.76
35.73,35,108,16,20.76,20.33,22.78,21.76
35.74,35,109,16,20.76,20.32,22.78,21.76
35.74,35,110,16,20.76,20.32,22.72,22.45
35.88,35,111,16,20.76,20.32,22.72,22.45
36.03,35,112,16,20.67,20.32,22.72,22.45
36.03,35,113,16,20.67,20.32,22.75,22.46
36.18,35,114,16,20.67,20.32,22.75,22.46
36.18,35,115,15,20.69,20.51,22.75,22.46
36.03,35,116,15,20.69,20.51,22.84,22.31
36.03,35,117,15,20.69,20.51,22.84,22.31
36.03,35,118,14,20.63,20.54,22.84,22.31
36.18,35,119,14,20.63,20.54,22.84,22.34
36.18,35,120,14,20.63,20.54,22.84,22.34
36.03,35,121,14,20.63,20.54,22.84,22.34
36.18,35,122,14,20.63,20.64,22.82,22.5
36.18,35,123,14,20.63,20.64,22.82,22.5
36.26,35,124,13,20.57,20.73,22.82,22.5
36.18,35,125,13,20.57,20.73,22.81,22.39
36.18,35,126,13,20.57,20.73,22.81,22.39
36.18,35,127,12,20.49,20.83,22.81,22.39
36.32,35,128,12,20.49,20.83,22.79,22.41
36.26,35,129,12,20.49,20.83,22.79,22.41
36.32,35,130,12,20.47,20.84,22.79,22.41
36.32,35,131,12,20.47,20.84,22.78,22.53
36.32,35,132,12,20.47,20.84,22.78,22.53
36.44,35,133,12,20.49,20.9,22.78,22.53
36.32,35,134,12,20.49,20.9,22.79,22.49
36.32,35,135,12,20.49,20.9,22.79,22.49
36.32,35,136,12,20.4,20.94,22.79,22.49
36.33,35,137,12,20.4,20.94,22.81,22.53
36.32,35,138,12,20.4,20.94,22.81,22.53
36.32,35,139,11,20.42,20.95,22.81,22.53
36.32,35,140,11,20.42,20.95,22.84,22.5
36.32,35,141,11,20.42,20.95,22.84,22.5
36.32,35,142,11,20.43,20.95,22.84,22.5
36.46,35,143,11,20.43,20.95,22.84,23.09
36.47,35,0,11,20.43,20.95,22.84,23.09
36.44,35,1,11,20.35,20.9,22.84,23.09
36.34,35,2,11,20.35,20.9,22.81,22.55
36.32,35,3,11,20.35,20.9,22.81,22.55
36.32,35,4,11,20.38,20.86,22.81,22.55
36.33,35,5,11,20.38,20.86,22.78,22.49
36.32,35,6,11,20.38,20.86,22.78,22.49
36.32,35,7,10,20.39,20.87,22.78,22.49
36.5,35,8,10,20.39,20.87,22.78,22.48
36.47,35,9,10,20.39,20.87,22.78,22.48
36.52,35,10,9,20.36,20.9,22.78,22.48
36.62,35,11,9,20.36,20.9,22.74,22.45
36.62,35,12,9,20.36,20.9,22.74,22.45
36.62,35,13,9,20.29,20.83,22.74,22.45
36.62,35,14,9,20.29,20.83,22.76,22.46
36.62,35,15,9,20.29,20.83,22.76,22.46
36.64,35,16,9,20.29,20.81,22.76,22.46
36.62,35,17,9,20.29,20.81,22.82,22.48
36.67,35,18,9,20.29,20.81,22.82,22.48
36.62,35,19,9,20.29,20.81,22.82,22.48
36.65,35,20,9,20.28,20.87,23.41,22.43
36.78,35,21,9,20.28,20.87,23.41,22.43
36.76,35,22,9,20.22,20.88,23.41,22.43
36.76,35,23,9,20.22,20.88,22.85,22.45
36.76,35,24,9,20.22,20.88,22.85,22.45
36.62,36.4,25,6,20.19,20.84,22.85,22.45
36.62,36.4,26,6,20.19,20.84,22.84,22.42
36.76,36.4,27,6,20.19,20.84,22.84,22.42
36.62,37,28,5,20.19,20.84,22.84,22.42
36.47,37,29,5,20.19,20.84,22.85,22.41
37.04,37,30,5,20.19,20.84,22.85,22.41
37.47,37,31,5,20.15,20.88,22.85,22.41
36.91,37,32,5,20.15,20.88,22.78,22.45
37.06,37,33,5,20.15,20.88,22.78,22.45
37.21,37,34,5,20.18,20.91,22.78,22.45
36.76,37,35,5,20.18,20.91,22.79,22.43
37.06,37,36,5,20.18,20.91,22.79,22.43
37.06,37,37,5,20.12,20.87,22.79,22.43
37.34,37,38,5,20.12,20.87,22.81,22.38
37.26,37,39,5,20.12,20.87,22.81,22.38
37.21,37.6,40,4,20.09,20.88,22.81,22.38
37.21,37.6,41,4,20.09,20.88,22.75,22.36
37.35,37.6,42,4,20.09,20.88,22.75,22.36
37.5,37.6,43,4,20.05,20.56,22.75,22.36
37.79,37.6,44,4,20.05,20.56,22.76,22.36
37.94,37.6,45,4,20.05,20.56,22.76,22.36
37.5,38.2,46,3,20.04,19.6,22.76,22.36
38.24,38.2,47,3,20.04,19.6,22.74,22.42
38.09,38.2,48,3,20.04,19.6,22.74,22.42
37.22,38.2,49,3,20.01,20.25,22.74,22.42
39.26,38.2,50,3,20.01,20.25,22.74,22.94
37.95,38.2,51,3,20.01,20.25,22.74,22.94
37.79,37.2,52,3,19.99,20.6,22.74,22.94
37.19,37.2,53,3,19.99,20.6,22.74,21.8
37.5,37.2,54,3,19.99,20.6,22.74,21.8
37.06,37.2,55,3,20.02,20.66,22.74,21.8
36.47,37.2,56,3,20.02,20.66,22.65,21.62
37.34,37.2,57,3,20.02,20.66,22.65,21.62
36.92,36,58,5,19.99,20.59,22.65,21.62
36.47,36,59,5,19.99,20.59,22.69,21.65
36.46,36,60,5,19.99,20.59,22.69,21.65
36.32,35.4,61,6,19.97,20.57,22.69,21.65
36.32,35.4,62,6,19.97,20.57,22.74,21.73
36.17,35.4,63,6,19.97,20.57,22.74,21.73
36.16,35,64,7,19.92,20.53,22.74,21.73
36.03,35,65,7,19.92,20.53,22.34,21.73
35.88,35,66,7,19.92,20.53,22.34,21.73
36.03,35,67,8,19.95,20.56,22.34,21.73
35.88,35,68,8,19.95,20.56,22.38,21.94
35.88,35,69,8,19.95,20.56,22.38,21.94
35.88,35,70,9,19.97,21.01,22.38,21.94
35.88,35,71,9,19.97,21.01,22.48,22.05
35.74,35,72,9,19.97,21.01,22.48,22.05
35.74,35,73,10,20.04,20.42,22.48,22.05
35.74,35,74,10,20.04,20.42,22.52,21.91
35.84,35,75,10,20.04,20.42,22.52,21.91
35.74,35,76,11,20.12,20.51,22.52,21.91
35.87,35,77,11,20.12,20.51,22.75,21.92
35.59,35,78,11,20.12,20.51,22.75,21.92
35.59,35,79,11,20.14,20.43,22.75,21.92
35.44,35,80,11,20.14,20.43,22.71,21.87
35.44,35,81,11,20.14,20.43,22.71,21.87
35.44,35,82,13,20.19,20.37,22.71,21.87
35.44,35,83,13,20.19,20.37,22.84,21.87
35.44,35,84,13,20.19,20.37,22.84,21.87
35.29,35,85,14,20.26,20.42,22.84,21.87
35.38,35,86,14,20.26,20.42,22.95,21.8
35.29,35,87,14,20.26,20.42,22.95,21.8
35.29,35,88,14,20.43,20.36,22.95,21.8
35.28,35,89,14,20.43,20.36,23.13,21.81
35.29,35,90,14,20.43,20.36,23.13,21.81
35.25,35,91,15,20.53,20.47,23.13,21.81
35.29,35,92,15,20.53,20.47,23.08,21.78
35.29,35,93,15,20.53,20.47,23.08,21.78
35.42,35,94,15,20.57,20.43,23.08,21.78
35.29,35,95,15,20.57,20.43,23.05,21.77
35.29,35,96,15,20.57,20.43,23.05,21.77
35.32,35,97,16,20.65,20.47,23.05,21.77
35.29,35,98,16,20.65,20.47,22.98,21.76
35.29,35,99,16,20.65,20.47,22.98,21.76
35.3,35,100,17,20.67,20.49,22.98,21.76
35.29,35,101,17,20.67,20.49,22.99,21.82
35.29,35,102,17,20.67,20.49,22.99,21.82
35.29,35,103,16,20.77,20.47,22.99,21.82
35.43,35,104,16,20.77,20.47,22.98,22.35
35.36,35,105,16,20.77,20.47,22.98,22.35
35.29,35,106,17,20.72,20.43,22.98,22.35
35.44,35,107,17,20.72,20.43,22.94,22.36
35.44,35,108,17,20.72,20.43,22.94,22.36
35.29,35,109,17,20.69,20.53,22.94,22.36
35.29,35,110,17,20.69,20.53,22.99,22.35
35.29,35,111,17,20.69,20.53,22.99,22.35
35.36,35,112,17,20.65,20.63,22.99,22.35
35.3,35,113,17,20.65,20.63,22.97,22.36
35.32,35,114,17,20.65,20.63,22.97,22.36
35.43,35,115,14,20.63,20.87,22.97,22.36
35.44,35,116,14,20.63,20.87,22.99,22.38
35.44,35,117,14,20.63,20.87,22.99,22.38
35.44,35,118,12,20.59,20.98,22.99,22.38
35.44,35,119,12,20.59,20.98,22.95,22.25
35.44,35,120,12,20.59,20.98,22.95,22.25
35.44,35,121,10,20.56,21.01,22.95,22.25
35.57,35,122,10,20.56,21.01,23.01,22.43
35.44,35,123,10,20.56,21.01,23.01,22.43
35.59,35,124,9,20.47,21.04,23.01,22.43
35.71,35,125,9,20.47,21.04,23.12,22.46
35.59,35,126,9,20.47,21.04,23.12,22.46
35.64,35.2,127,8,20.55,21,23.12,22.46
35.74,35.2,128,8,20.55,21,23.02,22.53
35.74,35.2,129,8,20.55,21,23.02,22.53
35.74,35.8,130,7,20.47,21.07,23.02,22.53
35.88,35.8,131,7,20.47,21.07,22.99,22.56
35.99,35.8,132,7,20.47,21.07,22.99,22.56
36.03,36.4,133,6,20.49,21.32,22.99,22.56
35.73,36.4,134,6,20.49,21.32,23.03,22.56
36.77,36.4,135,6,20.49,21.32,23.03,22.56
37.21,37,136,5,20.45,21.3,23.03,22.56
37.35,37,137,5,20.45,21.3,22.99,22.62
36.91,37,138,5,20.45,21.3,22.99,22.62
37.06,37,139,5,20.45,21.3,22.99,22.62
37.06,37,140,5,20.45,21.3,22.99,22.6
37.06,37,141,5,20.45,21.3,22.99,22.6
36.76,35.6,142,4,20.42,21.31,22.99,22.6
36.62,35.6,143,4,20.42,21.31,23.02,22.59
36.62,35.6,0,4,20.42,21.31,23.02,22.59
36.51,35.6,1,4,20.35,21.3,23.02,22.59
36.61,35.6,2,4,20.35,21.3,22.99,22.6
36.47,35.6,3,4,20.35,21.3,22.99,22.6
36.47,35.6,4,4,20.35,21.27,22.99,22.6
36.47,35.6,5,4,20.35,21.27,23.02,22.59
36.47,35.6,6,4,20.35,21.27,23.02,22.59
36.4,35,7,5,20.32,21.25,23.02,22.59
36.38,35,8,5,20.32,21.25,23.02,22.58
36.47,35,9,5,20.32,21.25,23.02,22.58
36.47,35,10,6,20.33,21.21,23.02,22.58
36.47,35,11,6,20.33,21.21,22.98,22.58
36.47,35,12,6,20.33,21.21,22.98,22.58
36.37,35,13,6,20.31,21.2,22.98,22.58
36.47,35,14,6,20.31,21.2,23.13,22.63
36.47,35,15,6,20.31,21.2,23.13,22.63
36.47,35,16,5,20.29,21.15,23.13,22.63
36.32,35,17,5,20.29,21.15,23.05,22.62
36.47,35,18,5,20.29,21.15,23.05,22.62
36.45,35.6,19,4,20.28,21.21,23.05,22.62
36.47,35.6,20,4,20.28,21.21,23.66,22.62
36.32,35.6,21,4,20.28,21.21,23.66,22.62
36.33,36.2,22,3,20.19,21.15,23.66,22.62
36.32,36.2,23,3,20.19,21.15,23.12,22.53
36.46,36.2,24,3,20.19,21.15,23.12,22.53
36.16,38.2,25,3,20.28,21.15,23.12,22.53
37.94,38.2,26,3,20.28,21.15,23.05,22.6
37.94,38.2,27,3,20.28,21.15,23.05,22.6
38.09,38.2,28,3,20.18,21.15,23.05,22.6
38.24,38.2,29,3,20.18,21.15,23.03,22.58
38.38,38.2,30,3,20.18,21.15,23.03,22.58
38.53,38.2,31,3,20.18,21.12,23.03,22.58
38.38,38.2,32,3,20.18,21.12,23.05,22.56
38.28,38.2,33,3,20.18,21.12,23.05,22.56
38.24,38.2,34,3,20.18,21.12,23.05,22.56
38.33,38.2,35,3,20.18,21.12,23.03,22.59
38.24,38.2,36,3,20.18,21.12,23.03,22.59
38.24,38.2,37,3,20.16,21.12,23.03,22.59
38.46,38.2,38,3,20.16,21.12,23.02,22.58
38.09,38.2,39,3,20.16,21.12,23.02,22.58
38.82,38.2,40,3,20.16,21.15,23.02,22.58
38.53,38.2,41,3,20.16,21.15,23.05,22.6
37.94,38.2,42,3,20.16,21.15,23.05,22.6
37.82,38.2,43,3,20.15,21.12,23.05,22.6
38.09,38.2,44,3,20.15,21.12,23.09,22.58
38.24,38.2,45,3,20.15,21.12,23.09,22.58
38.23,38.2,46,3,20.12,21.25,23.09,22.58
38.09,38.2,47,3,20.12,21.25,23.05,22.58
38.09,38.2,48,3,20.12,21.25,23.05,22.58
37.79,38.2,49,3,20.14,20.97,23.05,22.58
38.53,38.2,50,3,20.14,20.97,23.09,22.58
38.24,38.2,51,3,20.14,20.97,23.09,22.58
38.68,37.2,52,3,20.18,21.02,23.09,22.58
37.35,37.2,53,3,20.18,21.02,23.03,22.52
37.21,37.2,54,3,20.18,21.02,23.03,22.52
36.96,35.4,55,6,20.18,21.07,23.03,22.52
36.47,35.4,56,6,20.18,21.07,23.06,22.6
36.32,35.4,57,6,20.18,21.07,23.06,22.6
36.18,35.4,58,6,20.21,21.15,23.06,22.6
35.88,35.4,59,6,20.21,21.15,23.02,22.02
35.86,35.4,60,6,20.21,21.15,23.02,22.02
35.73,35,61,8,20.24,21.1,23.02,22.02
35.59,35,62,8,20.24,21.1,23.01,22.09
35.59,35,63,8,20.24,21.1,23.01,22.09
35.44,35,64,8,20.28,21.15,23.01,22.09
35.44,35,65,8,20.28,21.15,23.01,22.35
34.12,35,66,8,20.28,21.15,23.01,22.35
33.68,35,67,10,20.25,21.11,23.01,22.35
33.09,35,68,10,20.25,21.11,23.05,22.55
32.5,35,69,10,20.25,21.11,23.05,22.55
32.06,35,70,12,20.31,21.04,23.05,22.55
31.62,35,71,12,20.31,21.04,23.05,22.53
31.18,35,72,12,20.31,21.04,23.05,22.53
30.74,35,73,13,20.33,21.02,23.05,22.53
30.39,35,74,13,20.33,21.02,23.05,22.6
29.86,35,75,13,20.33,21.02,23.05,22.6
29.56,35,76,14,20.35,20.9,23.05,22.6
29.26,35,77,14,20.35,20.9,22.97,22.99
28.97,35,78,14,20.35,20.9,22.97,22.99
28.54,35,79,13,20.32,20.77,22.97,22.99
28.25,35,80,13,20.32,20.77,23.05,22.46
28.09,35,81,13,20.32,20.77,23.05,22.46
27.79,35,82,16,20.45,20.8,23.05,22.46
27.65,35,83,16,20.45,20.8,23.15,22.46
27.35,35,84,16,20.45,20.8,23.15,22.46
27.1,35,85,17,20.49,20.74,23.15,22.46
26.91,35,86,17,20.49,20.74,23.16,22.53
26.63,35,87,17,20.49,20.74,23.16,22.53
26.62,35,88,16,20.5,20.77,23.16,22.53
26.32,35,89,16,20.5,20.77,23.12,22.85
26.18,35,90,16,20.5,20.77,23.12,22.85
26.03,35,91,17,20.5,20.77,23.12,22.85
25.88,35,92,17,20.62,20.74,23.38,22.89
26.91,35,93,17,20.62,20.74,23.38,22.89
30.44,35,94,17,20.62,20.77,23.38,22.89
31.03,35,95,17,20.62,20.77,23.41,22.79
31.91,35,96,17,20.62,20.77,23.41,22.79
32.65,35,97,17,20.59,20.7,23.41,22.79
33.21,35,98,17,20.59,20.7,23.33,22.87
33.68,35,99,17,20.59,20.7,23.33,22.87
34.12,35,100,16,20.59,20.71,23.33,22.87
34.47,35,101,16,20.59,20.71,23.33,22.94
34.85,35,102,16,20.59,20.71,23.33,22.94
35.15,35,103,17,20.62,20.71,23.33,22.94
35.44,35,104,17,20.62,20.73,23.32,22.36
35,35,105,17,20.62,20.73,23.32,22.36
35.15,35,106,16,20.63,20.73,23.32,22.36
35,35,107,16,20.63,20.76,23.29,22.16
35.01,35,108,16,20.63,20.76,23.29,22.16
35.15,35,109,16,20.63,20.76,23.29,22.16
34.88,35,110,16,20.59,20.74,23.29,22.32
35,35,111,16,20.59,20.74,23.29,22.32
35,35,112,16,20.65,20.74,23.29,22.32
35.15,35,113,16,20.65,20.8,23.35,22.29
35.15,35,114,16,20.65,20.8,23.35,22.29
35,35,115,15,20.62,20.8,23.35,22.29
35,35,116,15,20.62,20.93,23.59,22.6
35.15,35,117,15,20.62,20.93,23.59,22.6
35.31,35,118,14,20.6,20.93,23.59,22.6
35.29,35,119,14,20.6,21.07,23.6,22.86
35.29,35,120,14,20.6,21.07,23.6,22.86
35.44,35,121,14,20.6,21.07,23.6,22.86
35.44,35,122,14,20.6,21.21,23.55,22.82
35.44,35,123,14,20.6,21.21,23.55,22.82
35.44,35,124,14,20.65,21.21,23.55,22.82
35.59,35,125,14,20.65,21.31,23.58,22.8
35.59,35,126,14,20.65,21.31,23.58,22.8
35.59,35,127,13,20.59,21.31,23.58,22.8
35.74,35,128,13,20.59,21.49,23.58,22.87
35.74,35,129,13,20.59,21.49,23.58,22.87
35.74,35,130,14,20.63,21.49,23.58,22.87
35.74,35,131,14,20.63,21.58,23.5,22.89
35.74,35,132,14,20.63,21.58,23.5,22.89
35.74,35,133,13,20.62,21.58,23.5,22.89
35.75,35,134,13,20.62,21.65,23.45,22.87
35.75,35,135,13,20.62,21.65,23.45,22.87
35.74,35,136,13,20.67,21.65,23.45,22.87
35.74,35,137,13,20.67,21.79,23.44,22.96
35.74,35,138,13,20.67,21.79,23.44,22.96
35.74,35,139,11,20.63,21.79,23.44,22.96
35.66,35,140,11,20.63,21.65,23.5,22.9
35.74,35,141,11,20.63,21.65,23.5,22.9
35.73,35,142,10,20.6,21.65,23.5,22.9
35.74,35,143,10,20.6,21.58,23.55,22.9
35.74,35,0,10,20.6,21.58,23.55,22.9
35.74,35,1,9,20.62,21.58,23.55,22.9
35.73,35,2,9,20.62,21.55,23.5,22.86
35.71,35,3,9,20.62,21.55,23.5,22.86
35.59,35,4,9,20.66,21.55,23.5,22.86
35.74,35,5,9,20.66,21.52,23.55,22.86
35.74,35,6,9,20.66,21.52,23.55,22.86
35.59,35,7,9,20.59,21.52,23.55,22.86
35.73,35,8,9,20.59,21.53,23.53,22.82
35.59,35,9,9,20.59,21.53,23.53,22.82
35.59,35,10,9,20.55,21.53,23.53,22.82
35.59,35,11,9,20.55,21.53,23.52,22.82
35.59,35,12,9,20.55,21.53,23.52,22.82
35.74,35,13,9,20.56,21.53,23.52,22.82
35.59,35,14,9,20.56,21.55,23.5,22.82
35.59,35,15,9,20.56,21.55,23.5,22.82
35.59,35,16,9,20.52,21.55,23.5,22.82
35.59,35,17,9,20.52,21.53,23.53,22.82
35.59,35,18,9,20.52,21.53,23.53,22.83
35.59,35,19,8,20.52,21.53,23.53,22.83
35.59,35,20,8,20.49,21.52,23.48,22.83
35.68,35,21,8,20.49,21.52,23.48,22.82
35.59,35,22,7,20.46,21.52,23.48,22.82
35.59,35,23,7,20.46,21.53,23.53,22.82
35.59,35,24,7,20.46,21.53,23.53,22.76
35.44,35.8,25,7,20.49,21.53,23.53,22.76
35.59,35.8,26,7,20.49,21.53,23.55,22.76
36.32,35.8,27,7,20.49,21.53,23.55,22.77
36.32,35.8,28,7,20.46,21.53,23.55,22.77
35.74,35.8,29,7,20.46,21.59,23.53,22.77
35.91,35.8,30,7,20.46,21.59,23.53,22.79
35.88,35.8,31,7,20.43,21.59,23.53,22.79
35.74,35.8,32,7,20.43,21.51,23.52,22.79
35.88,35.8,33,7,20.43,21.51,23.52,22.76
35.88,35.8,34,7,20.39,21.51,23.52,22.76
35.86,35.8,35,7,20.39,21.49,23.49,22.76
35.75,35.8,36,7,20.39,21.49,23.49,22.79
36.03,36.4,37,6,20.38,21.49,23.49,22.79
36.32,36.4,38,6,20.38,21.52,23.44,22.79
36.32,36.4,39,6,20.38,21.52,23.44,22.74
36.62,36.4,40,6,20.4,21.52,23.44,22.74
36.47,36.4,41,6,20.4,21.52,23.52,22.74
36.47,36.4,42,6,20.4,21.52,23.52,22.79
36.32,37,43,5,20.36,21.52,23.52,22.79
37.21,37,44,5,20.36,21.44,23.48,22.79
37.08,37,45,5,20.36,21.44,23.48,22.74
36.62,36.4,46,6,20.35,21.44,23.48,22.74
35.88,36.4,47,6,20.35,21.45,23.49,22.74
36.52,36.4,48,6,20.35,21.45,23.49,22.76
36.47,37,49,5,20.29,21.45,23.49,22.76
37.06,37,50,5,20.29,21.46,23.52,22.76
36.91,37,51,5,20.29,21.46,23.52,22.74
37.08,35.4,52,6,20.29,21.46,23.52,22.74
35.74,35.4,53,6,20.29,21.55,23.46,22.74
35.74,35.4,54,6,20.29,21.55,23.46,22.72
35.44,35,55,7,20.35,21.55,23.46,22.72
35.44,35,56,7,20.35,21.55,23.45,22.72
35.29,35,57,7,20.35,21.55,23.45,22.34
35.15,35,58,7,20.36,21.55,23.45,22.34
35,35,59,7,20.36,21.53,23.48,22.34
34.85,35,60,7,20.36,21.53,23.48,22.09
35,35,61,8,20.39,21.53,23.48,22.09
35.15,35,62,8,20.39,21.49,23.49,22.09
35,35,63,8,20.39,21.49,23.49,22.35
35,35,64,10,20.47,21.49,23.49,22.35
35.07,35,65,10,20.47,21.51,23.55,22.35
35,35,66,10,20.47,21.51,23.55,22.38
35,35,67,11,20.45,21.51,23.55,22.38
35.02,35,68,11,20.45,21.68,23.56,22.38
35.05,35,69,11,20.45,21.68,23.56,22.6
35.02,35,70,12,20.52,21.68,23.56,22.6
35.03,35,71,12,20.52,21.52,23.52,22.6
35.15,35,72,12,20.52,21.52,23.52,22.64
34.12,35,73,13,20.53,21.52,23.52,22.64
33.38,35,74,13,20.53,21.4,23.58,22.64
32.88,35,75,13,20.53,21.4,23.58,22.99
32.35,35,76,14,20.55,21.4,23.58,22.99
